Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
11;1126671;2НДФЛ;Ремонт;0;0.46;мужской;0;0;высшее;рабочий;>250;0;33;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126691;Свободная форма с печатью работодателя;Ремонт;0;0.46;мужской;3;0;высшее;менеджер среднего звена;>250;0;225;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126711;2НДФЛ;Покупка автомобиля;1;0.37;мужской;2;0;среднее-специальное;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126731;Поступление зарплаты на счет;Покупка мебели;0;0.35;женский;1;0;среднее-специальное;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126751;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;0;0;высшее;специалист;>250;0;20;25;Торговля;ОАО;женат / замужем;2;1;1;1;1;0;0;1;1;0;0.8571428571;6;1;88;7;6;0;2;37;0;0;0;0;0;0;0
11;1126771;Поступление зарплаты на счет;Покупка мебели;1;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;28;Другое;ООО;холост / не замужем;0;0;0;0;0;0.1929824561;0;1;0;0;0.2;1;4;46;5;1;0;3;77;1;1;1;1;0;0;0
11;1126791;Поступление зарплаты на счет;Ремонт;0;0.54;женский;0;0;среднее-специальное;специалист;>250;0;85;50;Другое;ОАО;женат / замужем;2;2;2;1;0;0.1621621622;0;1;0;0;0.4;4;6;124;10;2;0;3;89;1;1;1;1;1;0;0
11;1126811;2НДФЛ;Покупка автомобиля;1;0.54;мужской;0;0;высшее;менеджер среднего звена;>250;0;68;47;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;1;2;83;3;1;0;37;82;0;0;0;0;0;0;0
11;1126831;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.45;мужской;3;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126851;2НДФЛ;Покупка недвижимости/ строительство;0;0.31;мужской;2;0;высшее;специалист;< 50;0;174;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126871;2НДФЛ;Покупка недвижимости/ строительство;1;0.4;мужской;0;0;высшее;вспомогательный персонал;>250;0;300;45;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126891;Форма банка (без печати работодателя);Ремонт;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;121;28;Торговля;ООО;холост / не замужем;5;3;3;2;2;0.0751445087;1;0;0;0;0.0357142857;3;53;480;56;2;3;0;110;1;0;0;0;0;0;0
11;1126911;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;0;0;среднее-специальное;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126931;Форма банка (без печати работодателя);Ремонт;1;0.55;мужской;0;0;незаконченное высшее;вспомогательный персонал;>250;0;68;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126951;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1126971;Форма банка (без печати работодателя);Ремонт;1;0.31;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;334;49;Другое;ОАО;женат / замужем;2;2;1;1;1;0;0;1;0;0;0.3333333333;3;6;148;9;2;2;3;96;0;0;0;0;0;0;0
11;1126991;Поступление зарплаты на счет;Ремонт;1;0.5;мужской;0;0;высшее;менеджер среднего звена;>250;0;382;56;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127011;Форма банка (без печати работодателя);Покупка автомобиля;1;0.18;женский;1;0;высшее;менеджер высшего звена;< 50;0;13;26;Торговля;ООО;женат / замужем;1;1;1;1;0;0.0576923077;0;0;0;0;0;0;2;49;2;0;1;33;37;1;0;0;0;0;0;0
11;1127031;Форма банка (без печати работодателя);Отпуск;1;0.37;женский;0;0;высшее;вспомогательный персонал;>250;0;9;28;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;4;2;0;0;8;21;0;0;0;0;0;0;0
11;1127051;2НДФЛ;Покупка автомобиля;0;0.41;мужской;1;0;высшее;рабочий;>250;0;150;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127071;Форма банка (без печати работодателя);Отпуск;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;229;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127091;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;среднее;рабочий;>250;3;67;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127111;Форма банка (без печати работодателя);Покупка автомобиля;0;0.5;женский;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127131;Форма банка (без печати работодателя);Ремонт;1;0.46;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;32;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127151;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;74;48;Торговля;ООО;женат / замужем;2;1;1;1;1;0.0257234727;0;1;0;0;0.4615384615;6;7;303;13;4;0;5;88;1;1;0;0;0;0;0
11;1127171;2НДФЛ;Покупка недвижимости/ строительство;1;0.51;женский;0;0;высшее;специалист;>250;1;169;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127191;2НДФЛ;Другое;0;0.41;мужской;0;0;высшее;менеджер среднего звена;>250;3;42;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127211;Форма банка (без печати работодателя);Ремонт;1;0.26;женский;1;0;высшее;специалист;>250;0;24;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127231;2НДФЛ;Ремонт;1;0.47;женский;1;0;среднее-специальное;менеджер среднего звена;>250;0;9;43;Торговля;ЗАО;разведен / разведена;2;2;2;1;1;0.0782608696;0;0;0;0;0.25;3;9;212;12;1;2;22;86;1;0;0;0;0;0;0
11;1127251;2НДФЛ;Покупка автомобиля;0;0.17;женский;0;0;среднее-специальное;специалист;< 50;0;37;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127271;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;0;0;высшее;рабочий;>250;0;48;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127291;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127311;Поступление зарплаты на счет;Ремонт;0;0.13;мужской;0;0;высшее;менеджер среднего звена;< 50;0;13;24;Торговля;ООО;холост / не замужем;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;24;24;0;0;0;0;0;0;0
11;1127331;Поступление зарплаты на счет;Покупка мебели;0;0.47;женский;1;0;высшее;специалист;>250;1;130;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127351;2НДФЛ;Лечение;0;0.49;женский;0;0;высшее;вспомогательный персонал;>250;0;20;46;Другое;ООО;холост / не замужем;2;2;1;1;1;0.0222222222;1;1;1;1;0.4166666667;5;7;88;12;4;0;0;104;1;0;0;0;0;0;0
11;1127371;Форма банка (без печати работодателя);Ремонт;1;0.54;женский;0;0;высшее;специалист;>250;0;133;31;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127391;Свободная форма с печатью работодателя;Ремонт;1;0.36;женский;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127411;2НДФЛ;Ремонт;1;0.46;мужской;2;0;высшее;рабочий;>250;0;96;31;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127431;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.24;мужской;0;0;среднее;вспомогательный персонал;>250;0;148;52;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127451;2НДФЛ;Покупка автомобиля;0;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127471;Свободная форма с печатью работодателя;Ремонт;1;0.41;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;255;51;Торговля;ООО;женат / замужем;4;4;4;4;4;0;0;1;0;0;1;1;0;5;1;1;0;4;4;0;0;0;0;0;0;0
11;1127491;2НДФЛ;Ремонт;1;0.22;мужской;1;0;среднее-специальное;рабочий;>250;0;27;34;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127511;Форма банка (без печати работодателя);Ремонт;1;0.38;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;29;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127531;2НДФЛ;Покупка автомобиля;0;0.43;мужской;0;0;среднее-специальное;рабочий;>250;3;20;57;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127551;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.41;женский;2;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127571;Форма банка (без печати работодателя);Ремонт;0;0.33;женский;0;0;высшее;специалист;>250;0;143;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127591;Форма банка (без печати работодателя);Ремонт;1;0.39;мужской;0;0;среднее-специальное;рабочий;>250;0;50;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127611;2НДФЛ;Ремонт;1;0.55;мужской;0;0;высшее;рабочий;>250;0;11;54;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127631;2НДФЛ;Покупка недвижимости/ строительство;1;0.35;мужской;1;0;высшее;рабочий;>250;0;140;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127651;2НДФЛ;Покупка недвижимости/ строительство;1;0.34;мужской;0;0;высшее;рабочий;< 50;3;57;27;Торговля;ООО;холост / не замужем;4;2;2;1;1;;;;;;;;;;;;;;;;;;;;;
11;1127671;2НДФЛ;Покупка недвижимости/ строительство;0;0.36;женский;1;0;высшее;менеджер среднего звена;>250;3;83;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127691;2НДФЛ;Покупка автомобиля;1;0.3;мужской;0;0;среднее-специальное;рабочий;>250;1;105;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127711;Форма банка (без печати работодателя);Ремонт;0;0.16;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;162;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127731;Форма банка (без печати работодателя);Ремонт;0;0.36;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127751;2НДФЛ;Ремонт;0;0.47;женский;0;0;высшее;менеджер среднего звена;>250;1;78;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127771;Форма банка (без печати работодателя);Покупка автомобиля;1;0.33;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1127791;Форма банка (без печати работодателя);Покупка автомобиля;1;0.24;мужской;2;0;среднее-специальное;менеджер высшего звена;< 50;0;120;42;Торговля;ООО;женат / замужем;2;2;2;2;2;0.1630434783;1;0;0;0;0;0;3;77;3;0;1;15;95;1;0;0;0;0;0;0
